-2.46, -100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98.985,-97.9263,-96.8675,-95.8085,-94.7494,-93.6902,-92.6309,-91.5714,-90.5118,-89.4521,-88.3923,-87.3324,-86.2723,-85.2122,-84.1519,-83.0915,-82.0311,-80.9706,-79.9099,-78.8492,-77.7884,-76.7275,-75.6665,-74.6055,-73.5444,-72.4832,-71.422,-70.3607,-69.2994,-68.238,-67.1766,-66.1151,-65.0536,-63.9921,-62.9306,-61.869,-60.8076,-59.7461,-58.6847,-57.6233,-56.562,-55.5007,-54.4394,-53.3782,-52.317,-51.2559,-50.1948,-49.1292,-48.0679,-47.0067,-45.9455,-44.8845,-43.8235,-42.7626,-41.7017,-40.641,-39.5804,-38.5199,-37.4594,-36.3991,-35.3389,-34.2788,-33.2189,-32.159,-31.0993,-30.0397,-28.9802,-27.9209,-26.8617,-25.8026,-24.7437,-23.6849,-22.6263,-21.5678,-20.5094,-19.4512,-18.3932,-17.3353,-16.2776,-15.22,-14.1625,-13.1053,-12.0482,-10.9912,-9.93442,
-2.4, -100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99.5941,-98.5357,-97.4771,-96.4184,-95.3595,-94.3005,-93.2414,-92.1822,-91.1228,-90.0633,-89.0037,-87.9439,-86.8841,-85.8241,-84.764,-83.7038,-82.6435,-81.5831,-80.5226,-79.4621,-78.4014,-77.3406,-76.2798,-75.2189,-74.1579,-73.0968,-72.0357,-70.9745,-69.9132,-68.8519,-67.7906,-66.7292,-65.6677,-64.6062,-63.5447,-62.4832,-61.4216,-60.36,-59.2986,-58.2371,-57.1757,-56.1143,-55.053,-53.9916,-52.9304,-51.8691,-50.8079,-49.7432,-48.6817,-47.6203,-46.5591,-45.4978,-44.4367,-43.3756,-42.3146,-41.2537,-40.1929,-39.1321,-38.0715,-37.011,-35.9506,-34.8902,-33.83,-32.77,-31.71,-30.6501,-29.5904,-28.5308,-27.4713,-26.412,-25.3528,-24.2937,-23.2348,-22.176,-21.1174,-20.0589,-19.0005,-17.9423,-16.8842,-15.8263,-14.7686,-13.711,-12.6536,-11.5963,-10.5392,-9.4822,-8.42541,
-2.34, -100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99.1446,-98.0862,-97.0278,-95.9691,-94.9104,-93.8515,-92.7925,-91.7333,-90.674,-89.6146,-88.5551,-87.4954,-86.4356,-85.3758,-84.3158,-83.2556,-82.1954,-81.1351,-80.0747,-79.0141,-77.9535,-76.8928,-75.832,-74.7712,-73.7102,-72.6492,-71.5881,-70.5269,-69.4657,-68.4044,-67.3431,-66.2817,-65.2203,-64.1588,-63.0973,-62.0358,-60.9742,-59.9126,-58.851,-57.7896,-56.7281,-55.6667,-54.6053,-53.5439,-52.4826,-51.4213,-50.3601,-49.2957,-48.2342,-47.1728,-46.1115,-45.0501,-43.9889,-42.9278,-41.8667,-40.8057,-39.7448,-38.684,-37.6233,-36.5626,-35.5021,-34.4417,-33.3814,-32.3212,-31.2611,-30.2011,-29.1412,-28.0815,-27.0219,-25.9624,-24.9031,-23.8439,-22.7848,-21.7259,-20.6671,-19.6084,-18.5499,-17.4915,-16.4333,-15.3753,-14.3173,-13.2596,-12.202,-11.1445,-10.0872,-9.03012,-7.97315,-6.91634,
-2.28, -100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99.7529,-98.6949,-97.6367,-96.5783,-95.5198,-94.4612,-93.4024,-92.3434,-91.2844,-90.2252,-89.1659,-88.1064,-87.0469,-85.9872,-84.9274,-83.8674,-82.8074,-81.7473,-80.687,-79.6266,-78.5662,-77.5056,-76.445,-75.3842,-74.3234,-73.2625,-72.2016,-71.1405,-70.0794,-69.0182,-67.957,-66.8956,-65.8343,-64.7729,-63.7114,-62.6499,-61.5884,-60.5269,-59.4653,-58.4037,-57.342,-56.2806,-55.2191,-54.1577,-53.0962,-52.0349,-50.9735,-49.9099,-48.8483,-47.7868,-46.7253,-45.6639,-44.6025,-43.5412,-42.48,-41.4189,-40.3578,-39.2968,-38.2359,-37.1751,-36.1143,-35.0537,-33.9932,-32.9328,-31.8724,-30.8122,-29.7521,-28.6922,-27.6323,-26.5726,-25.513,-24.4535,-23.3941,-22.3349,-21.2758,-20.2169,-19.1581,-18.0994,-17.0409,-15.9825,-14.9243,-13.8662,-12.8083,-11.7505,-10.6929,-9.63548,-8.57819,-7.52105,-6.46407,-5.40725,
-2.22, -100,-100,-100,-100,-100,-100,-100,-100,-100,-99.303,-98.2451,-97.187,-96.1287,-95.0703,-94.0118,-92.9531,-91.8943,-90.8353,-89.7762,-88.717,-87.6577,-86.5982,-85.5386,-84.4789,-83.419,-82.3591,-81.299,-80.2388,-79.1785,-78.1181,-77.0577,-75.9971,-74.9364,-73.8756,-72.8148,-71.7539,-70.6929,-69.6318,-68.5706,-67.5094,-66.4482,-65.3868,-64.3255,-63.264,-62.2026,-61.141,-60.0795,-59.0179,-57.9563,-56.8947,-55.833,-54.7716,-53.7101,-52.6486,-51.5872,-50.5258,-49.4626,-48.401,-47.3394,-46.2779,-45.2164,-44.155,-43.0936,-42.0323,-40.9711,-39.9099,-38.8489,-37.7879,-36.727,-35.6661,-34.6054,-33.5448,-32.4843,-31.4238,-30.3635,-29.3033,-28.2432,-27.1832,-26.1234,-25.0636,-24.004,-22.9445,-21.8852,-20.8259,-19.7668,-18.7079,-17.6491,-16.5904,-15.5319,-14.4735,-13.4153,-12.3572,-11.2993,-10.2415,-9.18386,-8.1264,-7.06909,-6.01194,-4.95495,-3.89812,
-2.16, -100,-100,-100,-100,-100,-100,-100,-99.9106,-98.8529,-97.7951,-96.7371,-95.679,-94.6207,-93.5623,-92.5037,-91.445,-90.3861,-89.3272,-88.268,-87.2088,-86.1494,-85.0899,-84.0303,-82.9705,-81.9107,-80.8507,-79.7906,-78.7304,-77.6701,-76.6096,-75.5491,-74.4885,-73.4278,-72.367,-71.3062,-70.2452,-69.1842,-68.1231,-67.0619,-66.0007,-64.9394,-63.878,-62.8166,-61.7552,-60.6937,-59.6321,-58.5706,-57.509,-56.4473,-55.3857,-54.324,-53.2625,-52.2011,-51.1396,-50.0782,-49.0153,-47.9536,-46.892,-45.8305,-44.7689,-43.7075,-42.646,-41.5847,-40.5234,-39.4622,-38.401,-37.3399,-36.2789,-35.218,-34.1572,-33.0965,-32.0358,-30.9753,-29.9149,-28.8545,-27.7943,-26.7342,-25.6742,-24.6144,-23.5546,-22.495,-21.4355,-20.3761,-19.3169,-18.2578,-17.1989,-16.14,-15.0814,-14.0228,-12.9644,-11.9062,-10.8481,-9.79017,-8.73239,-7.67476,-6.61728,-5.55997,-4.5028,-3.44581,-2.38896,
-2.1, -100,-100,-100,-100,-100,-100,-99.4603,-98.4027,-97.345,-96.2871,-95.2291,-94.1709,-93.1126,-92.0542,-90.9956,-89.9368,-88.878,-87.819,-86.7598,-85.7005,-84.6411,-83.5816,-82.5219,-81.4621,-80.4022,-79.3422,-78.2821,-77.2219,-76.1615,-75.1011,-74.0405,-72.9799,-71.9192,-70.8584,-69.7975,-68.7365,-67.6755,-66.6143,-65.5531,-64.4919,-63.4306,-62.3692,-61.3078,-60.2463,-59.1848,-58.1232,-57.0616,-56,-54.9384,-53.8767,-52.815,-51.7535,-50.6921,-49.6297,-48.568,-47.5063,-46.4447,-45.3831,-44.3215,-43.26,-42.1985,-41.1371,-40.0757,-39.0144,-37.9532,-36.8921,-35.831,-34.77,-33.7091,-32.6483,-31.5875,-30.5269,-29.4663,-28.4059,-27.3456,-26.2854,-25.2252,-24.1653,-23.1054,-22.0456,-20.986,-19.9265,-18.8671,-17.8079,-16.7488,-15.6898,-14.631,-13.5723,-12.5138,-11.4554,-10.3971,-9.33901,-8.28106,-7.22327,-6.16563,-5.10814,-4.05081,-2.99364,-1.93663,-0.879778,
-2.04, -100,-100,-100,-100,-100,-99.0097,-97.9523,-96.8947,-95.837,-94.7791,-93.721,-92.6629,-91.6045,-90.546,-89.4874,-88.4287,-87.3697,-86.3107,-85.2515,-84.1922,-83.1328,-82.0732,-81.0135,-79.9537,-78.8938,-77.8338,-76.7736,-75.7133,-74.653,-73.5925,-72.532,-71.4713,-70.4105,-69.3497,-68.2888,-67.2278,-66.1667,-65.1056,-64.0444,-62.9831,-61.9217,-60.8603,-59.7989,-58.7374,-57.6759,-56.6143,-55.5527,-54.4911,-53.4294,-52.3677,-51.306,-50.2445,-49.1825,-48.1208,-47.0591,-45.9974,-44.9357,-43.8741,-42.8125,-41.751,-40.6895,-39.6281,-38.5668,-37.5055,-36.4443,-35.3831,-34.322,-33.261,-32.2001,-31.1393,-30.0785,-29.0179,-27.9574,-26.8969,-25.8366,-24.7764,-23.7163,-22.6562,-21.5964,-20.5366,-19.477,-18.4175,-17.3581,-16.2988,-15.2397,-14.1807,-13.1219,-12.0632,-11.0047,-9.94625,-8.88799,-7.82988,-6.77192,-5.71412,-4.65647,-3.59897,-2.54163,-1.48445,-0.427432,0.641405,
-1.98, -100,-100,-100,-99.6162,-98.5591,-97.5018,-96.4443,-95.3867,-94.3289,-93.271,-92.2129,-91.1547,-90.0964,-89.0378,-87.9792,-86.9204,-85.8615,-84.8024,-83.7432,-82.6839,-81.6244,-80.5648,-79.5051,-78.4453,-77.3853,-76.3253,-75.2651,-74.2048,-73.1444,-72.0839,-71.0233,-69.9626,-68.9019,-67.841,-66.7801,-65.7191,-64.658,-63.5968,-62.5355,-61.4743,-60.4129,-59.3515,-58.29,-57.2285,-56.167,-55.1054,-54.0438,-52.9821,-51.9204,-50.8587,-49.797,-48.7353,-47.6735,-46.6118,-45.5501,-44.4884,-43.4267,-42.3651,-41.3036,-40.242,-39.1806,-38.1192,-37.0578,-35.9965,-34.9353,-33.8741,-32.813,-31.7521,-30.6911,-29.6303,-28.5696,-27.5089,-26.4484,-25.3879,-24.3276,-23.2674,-22.2072,-21.1472,-20.0873,-19.0276,-17.9679,-16.9084,-15.849,-14.7898,-13.7306,-12.6716,-11.6128,-10.5541,-9.49553,-8.43712,-7.37885,-6.32073,-5.26277,-4.20495,-3.14729,-2.08978,-1.03243,0.0356523,1.09288,2.14995,
-1.92, -100,-100,-99.1652,-98.1082,-97.051,-95.9937,-94.9362,-93.8786,-92.8208,-91.7629,-90.7048,-89.6465,-88.5882,-87.5296,-86.4709,-85.4121,-84.3532,-83.2941,-82.2348,-81.1755,-80.116,-79.0564,-77.9966,-76.9368,-75.8768,-74.8167,-73.7565,-72.6962,-71.6358,-70.5753,-69.5147,-68.454,-67.3932,-66.3323,-65.2713,-64.2103,-63.1492,-62.088,-61.0267,-59.9654,-58.904,-57.8426,-56.7811,-55.7196,-54.6581,-53.5965,-52.5348,-51.4732,-50.4115,-49.3496,-48.288,-47.2263,-46.1645,-45.1028,-44.0411,-42.9794,-41.9178,-40.8562,-39.7946,-38.7331,-37.6716,-36.6102,-35.5488,-34.4875,-33.4263,-32.3651,-31.3041,-30.2431,-29.1821,-28.1213,-27.0606,-25.9999,-24.9394,-23.8789,-22.8186,-21.7583,-20.6982,-19.6382,-18.5783,-17.5185,-16.4589,-15.3993,-14.3399,-13.2807,-12.2215,-11.1625,-10.1037,-9.04497,-7.9864,-6.92797,-5.86969,-4.81156,-3.75358,-2.69576,-1.63808,-0.580563,0.486848,1.54424,2.60147,3.65854,
